"id","season_id","franchise_id","season_episode_num","title","air_date","description"
"F13S02E04","F13S02","F13","4","""Morning Glory""",2021-02-04,"In the mini challenge, the queens had to present a cake as if it was their own in the Great British Fake-Off. Bimini Bon-Boulash won the mini challenge and was, because of that, able to choose her own role for the main challenge. In the main challenge, the queens had to co-host an all new daytime television show Morning Glory.
On the main stage, the queens served looks in a Monster Mashup runway theme. Ellie Diamond, Tayce and Tia Kofi were declared safe. After the judges discussed, A'Whora, Bimini Bon-Boulash and Lawrence Chaney were praised for their work, with Lawrence Chaney winning the challenge. Ginny Lemon, Sister Sister, and Veronica Green received negative critiques. Ginny Lemon and Sister Sister had to lip-sync to the song ""You Keep Me Hangin' On"" by Kim Wilde, though Ginny Lemon left the stage as soon as the song started and quit the competition.

Guest Judge: Lorraine Kelly
Alternating Judge: Alan Carr
Mini-Challenge: Present a cake as if it was your own
Mini-Challenge Winner: Bimini Bon-Boulash
Main Challenge: Host in the new daytime show Morning Glory
Runway Theme: Monster Mashup
Challenge Winner: Lawrence Chaney 
Bottom Two: Ginny Lemon and Sister Sister
Lip Sync Song: ""You Keep Me Hangin' On"" by Kim Wilde
Quit: Ginny Lemon 
Farewell message: ""Witches unite! Fancy a slice? △""
Note: This was the final episode filmed before lockdown. Filming resumed later in the year."
"F13S02E05","F13S02","F13","5","""The RuRuvision Song Contest""",2021-02-11,"After a seven month lockdown break, the queens returned to the competition, with the exception of Veronica Green, who was forced to withdraw from the show after testing positive for COVID-19, although she received an open invitation to return for series 3. The previously eliminated queens returned, excluding Ginny Lemon, in order to win a spot back in the competition. After each queen pled their cases to the remaining contestants, Joe Black was voted by the majority to return to the competition.
In the main challenge, the contestants wrote and recorded their own verse to a song they would perform in groups for the RuRuvision Song Contest, with Lawrence Chaney and Joe Black tasked to pick the members of their group. Lawrence Chaney, A'Whora, Bimini Bon-Boulash, and Tayce formed the United Kingdolls while Joe Black, Ellie Diamond, Sister Sister, and Tia Kofi formed Bananadrama. The United Kingdolls won the challenge while Bananadrama received critiques onstage. Ellie Diamond and Sister Sister received mixed critiques but were ultimately declared safe. Joe Black and Tia Kofi received critiques for their mainstage looks and lip-synced to ""Don't Leave Me This Way"" by the Communards, with Joe Black leaving the competition for a second time.

Out: Veronica Green
Returned: Joe Black
Guest Judge: MNEK
Alternating Judge: Graham Norton
Main Challenge: The RuRuvision Song Contest
Runway Theme: A Day at the Seaside
Challenge Winners: A'Whora, Bimini Bon-Boulash, Lawrence Chaney and Tayce 
Bottom Two: Joe Black and Tia Kofi
Lip Sync Song: ""Don't Leave Me This Way"" by the Communards
Eliminated: Joe Black 
Farewell message: ""I can't be bothered writing another message. I am only capable of so many mirror messages and goodbyes. Bye. (again) See you soon! ♡"""
"F13S02E06","F13S02","F13","6","""Snatch Game""",2021-02-18,"After Joe Black's elimination, the queens talk about what happened on last week's episode. 
In the main challenge the contestants had to show their best celebrity impersonations in the Snatch Game, with Michelle Visage and Gemma Collins acting as contestants. The cast consisted of: 

A'Whora as Louie Spence
Bimini Bon-Boulash as Katie Price
Ellie Diamond as Matt Lucas
Lawrence Chaney as Miriam Margolyes
Sister Sister as Sally Morgan
Tayce as Jane Turner
Tia Kofi as Mel BAfter showcasing their looks on the runway, and with Ellie Diamond and Sister Sister declared safe, the judges consulted. Bimini Bon-Boulash won this week's challenge, and Tayce received positive critiques. A'Whora received some critiques, and Lawrence Chaney and Tia Kofi had to lip-sync to ""Touch Me (All Night Long)"" by Cathy Dennis. Tia Kofi was eliminated after being in the bottom two for the third time.

Guest Judge: Jessie Ware
Guest Snatch Game Participant: Gemma Collins
Alternating Judge: Alan Carr
Main Challenge:  Snatch Game
Runway Theme: Preherstoric
Challenge Winner: Bimini Bon-Boulash 
Bottom Two: Lawrence Chaney and Tia Kofi
Lip Sync Song: ""Touch Me (All Night Long)"" by Cathy Dennis
Eliminated: Tia Kofi 
Farewell message: ""You’re all camp cows! Be proud. Be kind. Give it 100% #Tiawozrobbed x"""
"F13S02E07","F13S02","F13","7","""Lockdown Supersheroes""",2021-02-25,"Guest Judge: Maya Jama
Alternating Judge: Graham Norton
Mini Challenge: Reading is Fundamental
Mini Challenge Winner: Sister Sister
Main Challenge:  Create a ""Lockdown Supershero"" outfit out of unconventional fabrics
Runway Theme: Lockdown Supershero
Challenge Winner: A'Whora 
Bottom Two: Sister Sister and Tayce
Lip Sync Song: ""Don't Be So Hard on Yourself"" by Jess Glynne
Eliminated: Sister Sister 
Farewell message: ""HATE YOUR HAIR HOPE YOU LOSE. ABSOLUTELY LOVE YOU CAMP COWS Sister Sister x"""
"F13S02E08","F13S02","F13","8","""Stoned on the Runway""",2021-03-04,"Guest Judge: Dawn French
Alternating Judge: Alan Carr
Mini Challenge: Butch performance of RuPaul's single ""Kitty Girl""
Mini Challenge Winner: Ellie Diamond
Main Challenge:  Perform a stand-up comedy set about love
Runway Theme: Stoned on the Runway
Challenge Winner: Bimini Bon-Boulash 
Bottom Two: A'Whora and Tayce
Lip Sync Song: ""You Don't Have to Say You Love Me"" by Dusty Springfield
Eliminated: A'Whora 
Farewell message: ""Talk about Sexual TENSION!! I'll See you all at the Sauna Lots of love A'Whora xoxo"""
"F13S02E09","F13S02","F13","9","""BeastEnders""",2021-03-11,"Alternating Judge: Graham Norton
Mini Challenge: Everybody Loves Puppets
Mini Challenge Winner: Bimini Bon-Boulash
Main Challenge:  Act in the BBC's newest soap opera BeastEnders
Runway Theme: Panto Dame
Challenge Winner: Bimini Bon-Boulash 
Bottom Two: Ellie Diamond and Tayce
Lip Sync Song: ""Last Thing on My Mind"" by Steps
Eliminated: None"
"F13S02E10","F13S02","F13","10","""Grand Finale""",2021-03-18,"Alternating Judge: Alan Carr and Graham Norton
Main Challenge:  Record your own verse to RuPaul's ""A Little Bit of Love""
Runway Theme: Final Four Eleganza Extravaganza
Eliminated: Ellie Diamond 
Top Three: Bimini Bon-Boulash, Lawrence Chaney and Tayce
Lip Sync Song: ""I'm Still Standing"" by Elton John
Runners-up: Bimini Bon-Boulash and Tayce 
Winner of RuPaul's Drag Race UK Series Two: Lawrence Chaney"
"F13S03E01","F13S03","F13","1","""The Return of Royalty""",2021-09-23,"11 new queens from around the UK entered the werkroom. Veronica Green, who had to withdraw from last season due to COVID-19, made a comeback to compete again. The queens are asked to pair up for the mini challenge and play a game called Ru's Dirty Charade. For the main challenge, each queen has to serve two looks on the runway: Queen of Your Home Town and My Favourite Things.
On the runway, Krystal Versace, Scarlett Harlett and Victoria Scone are all praised for their runway presentations. Anubis, Elektra Fence and River Medway are all negatively critiqued for their runway presentations. It is revealed that Krystal Versace and Victoria Scone are the top 2 queens of the week and will lip-sync to Bonnie Tyler's ""Total Eclipse of the Heart"" to determine who will win this week's challenge. Krystal Versace is declared the winner. River Medway is then declared safe, leaving Anubis and Elektra Fence as the bottom two queens of the week. They lip-sync to ""Sweet Melody"" by Little Mix. Elektra Fence wins the lip-sync, and Anubis sashays away.

Guest Judge: Matt Lucas
Alternating Judge: Graham Norton
Mini Challenge: Ru's Dirty Charade
Main Challenge: Serve two looks on the Drag Race runway.
Runway Theme: Queen of Your Home Town and My Favourite Things
Top Two: Krystal Versace and Victoria Scone
Lip Sync for the Win Song: ""Total Eclipse of the Heart"" by Bonnie Tyler
Challenge Winner: Krystal Versace
Bottom Two: Anubis and Elektra Fence
Lip Sync Song: ""Sweet Melody"" by Little Mix
Eliminated: Anubis
Farewell Message: Camp as tits darling! The Curse of Brighton lives on... Love you all! Anubis"
"F13S03E02","F13S03","F13","2","""Dragoton""",2021-09-30,"The queens all enter the werkroom after the first elimination. Victoria Scone says she has injured her knee after she lip-synced. For the mini challenge, previous challenge winner Krystal Versace, is tasked with giving out a peer-assessment on 5 categories. The categories are as follows: Star Buy: The Biggest Competition, Bargain Bin: The Trashiest Taste, Hot Deal: The Trade of the Season, Out of Date: The Totally Irrelevant Queen, and BOGOF: Next Eliminated Queen. Krystal Versace chooses Victoria Scone, River Medway, Ella Vaday, Veronica Green, and Elektra Fence, respectively.
For this week's main challenge, in teams, queens must perform as dance instructors for the brand new fitness concept Dragoton. Choriza May, Elektra Fence and Vanity Milan are in Team Ride or Die, Kitty Scott-Claus, Krystal Versace, River Medway and Veronica Green are in Team Ball Busters and Charity Kase, Ella Vaday, Scarlett Harlett and Victoria Scone are in Team Babycizers.
On the main stage, category is Red Carpet Showstoppers. Kitty Scott-Claus, Krystal Versace and Veronica Green all receive positive critiques, with Krystal Versace winning the challenge. Charity Kase, Elektra Fence and Vanity Milan receive negative critiques, with Charity Kase being safe. Elektra Fence and Vanity Milan lip-sync to ""Moving On Up"" by M People. Vanity Milan wins the lip-sync, and Elektra Fence sashays away. After the lip-sync, Victoria Scone is called to the front of the stage to get medical advice on her knee.

Guest Judge: Oti Mabuse
Alternating Judge: Alan Carr
Mini Challenge: Rupermarket Sweep
Main Challenge: In teams, perform as dance instructors for the brand new fitness concept Dragoton
Runway Theme: Red Carpet Showstoppers
Challenge Winner: Krystal Versace
Bottom Two: Elektra Fence and Vanity Milan
Lip Sync Song: ""Moving On Up"" by M People
Eliminated: Elektra Fence
Farewell Message: I couldn't reach. Only joking.. Love Vanity ♡"
"F13S03E03","F13S03","F13","3","""Great Outdoors""",2021-10-07,"Ru informs the other girls that Victoria Scone has been removed from the competition due to her knee injury. For this week's mini challenge, the queens make a profile video for the new dating app Findhr. Scarlett Harlett is declared the winner. For this week's main challenge, the queens have to make two looks made from camping materials: Happy Campers and Campfire Couture.
On the runway, Ella Vaday, Krystal Versace and Scarlett Harlett are all praised for their looks, with Scarlett Harlett winning the challenge. Choriza May, Vanity Milan and Veronica Green are all negatively critiqued for their looks, with Choriza May being safe. Vanity Milan and Veronica Green then lip-sync to ""I've Got the Music in Me"" by The Kiki Dee Band. Vanity Milan wins the lip-sync, and Veronica Green sashays away. 

Withdrew: Victoria Scone
Guest Judge: Nicola Coughlan
Alternating Judge: Graham Norton
Mini Challenge: Make a profile video for the new dating app Findhr
Mini-Challenge Winner: Scarlett Harlett
Main Challenge: Create and showcase an outfit made from camping materials
Runway Theme: Happy Campers and Campfire Couture
Challenge Winner: Scarlett Harlett
Bottom Two: Vanity Milan and Veronica Green
Lip Sync Song: ""I've Got the Music in Me"" by The Kiki Dee Band
Eliminated: Veronica Green
Farewell Message: The party may be over for me here But I'll see you all at the Afterparty! All my love Veronica Green xxx ☻"
"F13S03E04","F13S03","F13","4","""Big Drag Energy""",2021-10-14,"For this week's main challenge, the queens are split into teams and must write and perform solo verses for the song ""Big Drag Energy"". Team Slice Girls consisted of Charity Kase, Kitty Scott-Klaus, Krystal Versace and Scarlett Harlett. Team Pick 'n' Mix consisted of Choriza May, Ella Vaday, River Medway and Vanity Milan.
On the runway, category is Night of a Thousand Spice Girls. Team Pick 'n' Mix is considered the winner of the challenge, leaving Team Slice Girls as the losing team. It is revealed that Charity Kase and Scarlett Harlett are the bottom two queens of the week. They lip-sync to ""Who Do You Think You Are"" by Spice Girls. Both queens win the lip-sync and continue on in the competition.

Guest Judge: Emma Bunton
Alternating Judge: Alan Carr
Main Challenge: Write and perform solo verses for the song ""Big Drag Energy"" in girl groups
Runway Theme: Night of a Thousand Spice Girls
Challenge Winners: Choriza May, Ella Vaday, River Medway and Vanity Milan
Bottom Two: Charity Kase and Scarlett Harlett
Lip Sync Song: ""Who Do You Think You Are"" by Spice Girls
Eliminated: None"
"F13S03E05","F13S03","F13","5","""Draglexa""",2021-10-21,"For the mini challenge, the queens pair up and compete in RuPaul's Dog Race. Krystal Versace and Scarlett Harlett are the winners of the mini challenge. For this week's main challenge, in teams, they must market their own in-home smart assistant Draglexa. As the winner's of the mini challenge, Krystal Versace and Scarlett Harlett are declared the team captains. Team Krystal Versace consisted of herself, Charity Kase, River Medway, and Vanity Milan. Team Scarlett Harlett consisted of herself, Choriza May, Ella Vaday, and Kitty Scott-Klaus. 
On the runway, category is Ex-Penny Henny (Expensive looking drag). After each team's commercials are revealed, RuPaul says that both commercials were underwhelming, with Ru saying that no one will win this weeks challenge. Charity Kase, Scarlett Harlett, and Vanity Milan are the bottom three, with Vanity Milan being saved. Charity Kase and Scarlett Harlett lip-sync to ""Big Spender"" by Shirley Bassey. Scarlett Harlett is declared the winner and Charity Kase sashays away.

Guest Judge: Leigh-Anne Pinnock
Alternating Judge: Alan Carr
Mini Challenge: RuPaul's Dog Race
Mini-Challenge Winners: Krystal Versace and Scarlett Harlett
Main Challenge: Market their own in home smart assistant, Draglexa
Runway Theme: Ex-Penny Henny (Expensive looking drag)
Challenge Winner: None
Bottom Two: Charity Kase and Scarlett Harlett
Lip Sync Song: ""Big Spender"" by Shirley Bassey
Eliminated: Charity Kase
Farewell Message: See you in your Nightmares skanks! I love you all. Charity Kase♡"
"F13S03E06","F13S03","F13","6","""Snatch Game""",2021-10-28,"For this week's mini challenge, the queens read each other for the reading challenge. Choriza May wins the mini challenge. The queens are then told that they will be playing the Snatch Game. In the snatch game, Judi Love and Nadine Coyle star as guest judges. The cast consisted of:

Choriza May as Margarita Pracatan
Ella Vaday as Nigella Lawson
Kitty Scott-Claus as Gemma Collins
Krystal Versace as Selina Mosinski (Charity Shop Sue)
River Medway as Amy Childs
Scarlett Harlett as Macaulay Culkin
Vanity Milan as Jocelyn Jee EsienOn the runway, category is Feeling Fruity. Ella Vaday and Kitty Scott-Klaus receive positive critiques, with Ella Vaday winning the challenge. Choriza May, Krystal Versace and River Medway receive negative critiques, with Krystal Versace being saved. Choriza May and River Medway lip-sync to ""Shout"" by Lulu and The Luvvers. After the lip-sync, RuPaul is left underwhelmed and eliminates both Choriza May and River Medway from the competition.

Guest Judge: Lulu
Alternating Judge: Graham Norton
Mini Challenge: Reading is Fundamental
Mini-Challenge Winners: Choriza May
Main Challenge: Snatch Game
Snatch Game Guests: Nadine Coyle and Judi Love
Runway Theme: Feeling Fruity
Challenge Winner: Ella Vaday
Bottom Two: Choriza May and River Medway
Lip Sync Song: ""Shout"" by Lulu and The Luvvers
Eliminated: Choriza May and River Medway
Choriza May's Farewell Message: ""My peach and my heart will always be full of love for you! Os amo sisters! 🍑 ♡ Choriza May ♡""
River Medway's Farewell Message: ""You won girls. Enjoy the badges. I hope you spend it on some lessons in grace and decorum because you have as much grace as a reversing dump truck. Love you all River xxx"""
"F13S03E07","F13S03","F13","7","""Miss Fugly Beauty Pageant""",2021-11-04,"For this week's main challenge, the queens are tasked with making three looks for the Miss Fugly Beauty Pageant, with the three looks being Fugly Swimwear, Charity Shop Chic and Fugly But Fashionable. Internet personality, Charity Shop Sue, also stopped by to give the queens some advice for their looks.
On the runway, Ella Vaday, Kitty Scott-Claus and Krystal Versace receive positive critiques, with Kitty Scott-Claus winning the challenge. Scarlett Harlett and Vanity Milan are in the bottom two and lip-sync to ""Scandalous"" by Mis-Teeq. Vanity Milan wins the lip-sync, and Scarlett Harlett sashays away.

Guest Judge: Alesha Dixon
Alternating Judge: Alan Carr
Main Challenge: The Miss Fugly Beauty Pageant
Runway Themes: Fugly Swimwear, Charity Shop Chic and Fugly But Fashionable
Challenge Winner: Kitty Scott-Claus
Bottom Two: Scarlett Harlett and Vanity Milan
Lip Sync Song: ""Scandalous"" by Mis-Teeq
Eliminated: Scarlett Harlett
Farewell Message: ""My one single talent got me to the TOP 5... Maybe now you'll get a word in Edgeways!! Love you all Scarlett♡"""
